,usageKey,acceptedUsageKey,scientificName,canonicalName,verbatim_name,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,verbatim_index
141,2350937,NA,"Coregonus alpenae (Koelz, 1924)",Coregonus alpenae,Coregonus alpenae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus alpenae,1,44,NA,1313,8615,2350934,2350937,FALSE,141
96,7403632,NA,"Euglesa supina (A.Schmidt, 1850)",Euglesa supina,Euglesa supina,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa supina,1,52,137,10495862,3247675,7641355,7403632,FALSE,96
97,10405408,NA,"Euglesa waldeni (Kuiper, 1975)",Euglesa waldeni,Euglesa waldeni,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa waldeni,1,52,137,10495862,3247675,7641355,10405408,FALSE,97
98,7857878,NA,"Euglesa henslowana (Sheppard, 1825)",Euglesa henslowana,Euglesa henslowana,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa henslowana,1,52,137,10495862,3247675,7641355,7857878,FALSE,98
99,7568032,NA,"Physa fontinalis (Linnaeus, 1758)",Physa fontinalis,Physa fontinalis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Physidae,Physa,Physa fontinalis,1,52,225,NA,6798,9037827,7568032,FALSE,99
100,8105832,NA,"Euglesa obtusalis (Lamarck, 1818)",Euglesa obtusalis,Euglesa obtusalis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa obtusalis,1,52,137,10495862,3247675,7641355,8105832,FALSE,100
101,2701261,NA,Juncus articulatus L.,Juncus articulatus,Juncus articulatus,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus articulatus,6,7707728,196,1369,5353,2701072,2701261,FALSE,101
102,5289461,NA,Typha angustifolia L.,Typha angustifolia,Typha angustifolia,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,6,7707728,196,1369,4246,2702102,5289461,FALSE,102
103,2703872,NA,Leptochloa panicea (Retz.) Ohwi,Leptochloa panicea,Leptochloa panicea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Leptochloa,Leptochloa panicea,6,7707728,196,1369,3073,2703864,2703872,FALSE,103
104,2864004,NA,Ruppia maritima L.,Ruppia maritima,Ruppia maritima,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Ruppiaceae,Ruppia,Ruppia maritima,6,7707728,196,551,3722,2863983,2864004,FALSE,104
105,5783757,NA,"Pila globosa (Swainson, 1822)",Pila globosa,Pila globosa,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pila,Pila globosa,1,52,225,455,6801,3244537,5783757,FALSE,105
106,2882422,NA,Nymphaea tetragona Georgi,Nymphaea tetragona,Nymphaea tetragona,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea tetragona,6,7707728,220,636,2423,2882411,2882422,FALSE,106
107,5301231,NA,Potamogeton obtusifolius Mert. & W.D.J.Koch,Potamogeton obtusifolius,Potamogeton obtusifolius,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton obtusifolius,6,7707728,196,551,6721,2756560,5301231,FALSE,107
108,2702266,NA,Sparganium emersum Rehmann,Sparganium emersum,Sparganium emersum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Sparganium,Sparganium emersum,6,7707728,196,1369,4246,2702260,2702266,FALSE,108
109,2867627,NA,Lemna perpusilla Torr.,Lemna perpusilla,Lemna perpusilla,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lemna,Lemna perpusilla,6,7707728,196,551,6979,2867567,2867627,FALSE,109
110,5592242,NA,Nymphoides parvifolia (Wall. ex Griseb.) Kuntze,Nymphoides parvifolia,Nymphoides parvifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Menyanthaceae,Nymphoides,Nymphoides parvifolia,6,7707728,220,414,2386,7785713,5592242,FALSE,110
111,2705340,NA,Eragrostis unioloides (Retz.) Nees ex Steud.,Eragrostis unioloides,Eragrostis unioloides,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Eragrostis,Eragrostis unioloides,6,7707728,196,1369,3073,2705322,2705340,FALSE,111
112,9545260,NA,Nitella flexilis (L.) C.Agardh,Nitella flexilis,Nitella flexilis,SPECIES,ACCEPTED,97,EXACT,Plantae,Charophyta,Charophyceae,Charales,Characeae,Nitella,Nitella flexilis,6,7819616,328,626,8782,2637771,9545260,FALSE,112
113,5353568,NA,Neptunia plena (L.) Benth.,Neptunia plena,Neptunia plena,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neptunia,Neptunia plena,6,7707728,220,1370,5386,7599660,5353568,FALSE,113
114,2705953,NA,Eleusine indica (L.) Gaertn.,Eleusine indica,Eleusine indica,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Eleusine,Eleusine indica,6,7707728,196,1369,3073,2705952,2705953,FALSE,114
115,2288334,NA,"Elliptio complanata (Lightfoot), 1786",Elliptio complanata,Elliptio complanata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Elliptio,Elliptio complanata,1,52,137,9301143,3461,2288305,2288334,FALSE,115
116,2302547,NA,"Pomatiopsis cincinnatiensis (I.Lea, 1840)",Pomatiopsis cincinnatiensis,Pomatiopsis cincinnatiensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiopsidae,Pomatiopsis,Pomatiopsis cincinnatiensis,1,52,225,7390893,2698,2302545,2302547,FALSE,116
117,2288338,NA,"Elliptio crassidens (Lamarck, 1819)",Elliptio crassidens,Elliptio crassidens,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Elliptio,Elliptio crassidens,1,52,137,9301143,3461,2288305,2288338,FALSE,117
118,10053055,NA,"Galba dalli (F.C.Baker, 1907)",Galba dalli,Galba dalli,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Galba,Galba dalli,1,52,225,NA,2852,2291335,10053055,FALSE,118
119,7766854,NA,"Beringiana beringiana (Middendorff, 1851)",Beringiana beringiana,Beringiana beringiana,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Beringiana,Beringiana beringiana,1,52,137,9301143,3461,4594612,7766854,FALSE,119
120,2287894,NA,"Alasmidonta viridis (Rafinesque, 1820)",Alasmidonta viridis,Alasmidonta viridis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Alasmidonta,Alasmidonta viridis,1,52,137,9301143,3461,2287884,2287894,FALSE,120
121,2287895,NA,"Alasmidonta undulata (Say, 1817)",Alasmidonta undulata,Alasmidonta undulata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Alasmidonta,Alasmidonta undulata,1,52,137,9301143,3461,2287884,2287895,FALSE,121
122,9520065,NA,"Ferrissia californica (Rowell, 1863)",Ferrissia californica,Ferrissia californica,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Ferrissia,Ferrissia californica,1,52,225,NA,2851,2093879,9520065,FALSE,122
123,2290950,NA,"Drepanotrema cimex (Moricand, 1838)",Drepanotrema cimex,Drepanotrema cimex,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Drepanotrema,Drepanotrema cimex,1,52,225,NA,2851,2290949,2290950,FALSE,123
124,7513308,NA,"Galba bulimoides (I.Lea, 1841)",Galba bulimoides,Galba bulimoides,SPECIES,ACCEPTED,98,EXACT,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Galba,Galba bulimoides,1,52,225,NA,2852,2291335,7513308,FALSE,124
125,2288191,NA,"Fusconaia flava (Rafinesque, 1820)",Fusconaia flava,Fusconaia flava,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Fusconaia,Fusconaia flava,1,52,137,9301143,3461,2288180,2288191,FALSE,125
126,2300158,NA,"Fontigens binneyana Hannibal, 1912",Fontigens binneyana,Fontigens binneyana,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,Littorinimorpha,Fontigentidae,Fontigens,Fontigens binneyana,1,52,225,7390893,11439494,2300143,2300158,FALSE,126
127,7987070,5189744,"Planorbella hornii (Tryon, 1865)",Planorbella hornii,Planorbella hornii,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Planorbella,Planorbella tenuis,1,52,225,NA,2851,5189729,5189744,TRUE,127
128,2298065,NA,"Valvata sincera Say, 1824",Valvata sincera,Valvata sincera,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Valvatidae,Valvata,Valvata sincera,1,52,225,NA,2699,1434828,2298065,FALSE,128
129,2286695,11510445,"Pisidium equilaterale Prime, 1852",Pisidium equilaterale,Pisidium equilaterale,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa equilateralis,1,52,137,10495862,3247675,7641355,11510445,TRUE,129
130,2288295,7688522,"Actinonaias ligamentina (Lamarck, 1819)",Actinonaias ligamentina,Actinonaias ligamentina,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Ortmanniana,Ortmanniana ligamentina,1,52,137,9301143,3461,4628946,7688522,TRUE,130
131,9578007,NA,"Cyclonaias pustulosa (I.Lea, 1831)",Cyclonaias pustulosa,Cyclonaias pustulosa,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Cyclonaias,Cyclonaias pustulosa,1,52,137,9301143,3461,2287948,9578007,FALSE,131
132,7637385,NA,"Eurynia dilatata (Rafinesque, 1820)",Eurynia dilatata,Eurynia dilatata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Eurynia,Eurynia dilatata,1,52,137,9301143,3461,4592811,7637385,FALSE,132
133,5189924,10583184,"Stagnicola exilis (I.Lea, 1834)",Stagnicola exilis,Stagnicola exilis,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Ladislavella,Ladislavella exilis,1,52,225,NA,2852,4606458,10583184,TRUE,133
134,2298074,NA,"Valvata humeralis Say, 1829",Valvata humeralis,Valvata humeralis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Valvatidae,Valvata,Valvata humeralis,1,52,225,NA,2699,1434828,2298074,FALSE,134
135,5189908,8402525,"Stagnicola montanensis (F.C.Baker, 1913)",Stagnicola montanensis,Stagnicola montanensis,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Walterigalba,Walterigalba montanensis,1,52,225,NA,2852,4606610,8402525,TRUE,135
136,5189917,10474587,"Stagnicola traskii (Tryon, 1863)",Stagnicola traskii,Stagnicola traski,SPECIES,SYNONYM,96,FUZZY,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Ladislavella,Ladislavella traskii,1,52,225,NA,2852,4606458,10474587,TRUE,136
137,2287957,NA,"Pyganodon lacustris (I.Lea, 1857)",Pyganodon lacustris,Pyganodon lacustris,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Pyganodon,Pyganodon lacustris,1,52,137,9301143,3461,2287950,2287957,FALSE,137
138,8026343,NA,"Sibirenauta pictus Krause, 1883",Sibirenauta pictus,Sibirenauta pictus,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Physidae,Sibirenauta,Sibirenauta pictus,1,52,225,NA,6798,7665549,8026343,FALSE,138
139,8352689,8361961,"Physa marmorata Guilding, 1828",Physa marmorata,Physa marmorata,SPECIES,SYNONYM,98,EXACT,Animalia,Mollusca,Gastropoda,NA,Physidae,Stenophysa,Stenophysa marmorata,1,52,225,NA,6798,2291142,8361961,TRUE,139
180,2351092,NA,"Coregonus artedi Lesueur, 1818",Coregonus artedi,Coregonus artedi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus artedi,1,44,NA,1313,8615,2350934,2351092,FALSE,180
166,2351006,NA,"Coregonus autumnalis (Pallas, 1776)",Coregonus autumnalis,Coregonus autumnalis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus autumnalis,1,44,NA,1313,8615,2350934,2351006,FALSE,166
177,2351119,NA,"Coregonus clupeaformis (Mitchill, 1818)",Coregonus clupeaformis,Coregonus clupeaformis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus clupeaformis,1,44,NA,1313,8615,2350934,2351119,FALSE,177
171,2351195,NA,"Coregonus hoyi (Milner, 1874)",Coregonus hoyi,Coregonus hoyi,SPECIES,ACCEPTED,97,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus hoyi,1,44,NA,1313,8615,2350934,2351195,FALSE,171
144,5223334,NA,"Nerodia sipedon (Linnaeus, 1758)",Nerodia sipedon,Nerodia sipedon,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Squamata,NA,Colubridae,Nerodia,Nerodia sipedon,1,44,11592253,NA,6172,2454456,5223334,FALSE,144
145,5222701,NA,"Regina septemvittata (Say, 1825)",Regina septemvittata,Regina septemvittata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Squamata,NA,Colubridae,Regina,Regina septemvittata,1,44,11592253,NA,6172,2452089,5222701,FALSE,145
146,2457512,NA,"Thamnophis radix (Baird & Girard, 1853)",Thamnophis radix,Thamnophis radix,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Squamata,NA,Colubridae,Thamnophis,Thamnophis radix,1,44,11592253,NA,6172,2457825,2457512,FALSE,146
147,2457577,NA,"Thamnophis saurita (Linnaeus, 1766)",Thamnophis saurita,Thamnophis sauritus,SPECIES,ACCEPTED,96,FUZZY,Animalia,Chordata,Squamata,NA,Colubridae,Thamnophis,Thamnophis saurita,1,44,11592253,NA,6172,2457825,2457577,FALSE,147
148,2457545,NA,"Thamnophis elegans (Baird & Girard, 1853)",Thamnophis elegans,Thamnophis elegans,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Squamata,NA,Colubridae,Thamnophis,Thamnophis elegans,1,44,11592253,NA,6172,2457825,2457545,FALSE,148
149,2287885,NA,"Alasmidonta heterodon (I.Lea, 1829)",Alasmidonta heterodon,Alasmidonta heterodon,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Alasmidonta,Alasmidonta heterodon,1,52,137,9301143,3461,2287884,2287885,FALSE,149
150,5290035,9394776,Spartina alterniflora Loisel.,Spartina alterniflora,Spartina alterniflora,SPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sporobolus,Sporobolus alterniflorus,6,7707728,196,1369,3073,2704744,9394776,TRUE,150
1340,2351209,NA,"Coregonus huntsmani Scott, 1987",Coregonus huntsmani,Coregonus huntsmani,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus huntsmani,1,44,NA,1313,8615,2350934,2351209,FALSE,1340
152,3047582,9184619,Rorippa microphylla (Boenn. ex Rchb.) Hyl. ex A.Löve & D.Löve,Rorippa microphylla,Rorippa microphylla,SPECIES,SYNONYM,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Nasturtium,Nasturtium microphyllum,6,7707728,220,7225535,3112,7774084,9184619,TRUE,152
153,2716489,NA,Cyperus fuscus L.,Cyperus fuscus,Cyperus fuscus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus fuscus,6,7707728,196,1369,7708,2713455,2716489,FALSE,153
154,2717910,NA,Eleocharis uniglumis (Link) Schult.,Eleocharis uniglumis,Eleocharis uniglumis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis uniglumis,6,7707728,196,1369,7708,2716791,2717910,FALSE,154
155,2713300,NA,Isolepis setacea (L.) R.Br.,Isolepis setacea,Isolepis setacea,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Isolepis,Isolepis setacea,6,7707728,196,1369,7708,2712989,2713300,FALSE,155
156,5289919,NA,Polypogon viridis (Gouan) Breistr.,Polypogon viridis,Polypogon viridis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Polypogon,Polypogon viridis,6,7707728,196,1369,3073,2704396,5289919,FALSE,156
157,5421025,NA,Ludwigia palustris (L.) Elliott,Ludwigia palustris,Ludwigia palustris,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia,Ludwigia palustris,6,7707728,220,690,2430,3189286,5421025,FALSE,157
158,6391648,NA,Persicaria amphibia (L.) Gray,Persicaria amphibia,Persicaria amphibia,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,Persicaria amphibia,6,7707728,220,422,2416,6390748,6391648,FALSE,158
159,3169313,NA,Samolus valerandi L.,Samolus valerandi,Samolus valerandi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Samolus,Samolus valerandi,6,7707728,220,1353,6674,3169310,3169313,FALSE,159
160,5371879,NA,Apium graveolens L.,Apium graveolens,Apium graveolens,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium graveolens,6,7707728,220,1351,6720,3034812,5371879,FALSE,160
161,3034699,NA,Berula erecta (Huds.) Coville,Berula erecta,Berula erecta,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Berula,Berula erecta,6,7707728,220,1351,6720,7607352,3034699,FALSE,161
162,7978544,NA,Hydrocotyle ranunculoides L.fil.,Hydrocotyle ranunculoides,Hydrocotyle ranunculoides,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,Hydrocotyle ranunculoides,6,7707728,220,1351,8800,3034601,7978544,FALSE,162
172,2350959,NA,"Coregonus johannae (Wagner, 1910)",Coregonus johannae,Coregonus johannae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus johannae,1,44,NA,1313,8615,2350934,2350959,FALSE,172
1488,2351112,NA,"Coregonus kiyi (Koelz, 1921)",Coregonus kiyi,Coregonus kiyi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus kiyi,1,44,NA,1313,8615,2350934,2351112,FALSE,1488
187,2351007,NA,"Coregonus laurettae Bean, 1881",Coregonus laurettae,Coregonus laurettae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus laurettae,1,44,NA,1313,8615,2350934,2351007,FALSE,187
170,2351064,NA,"Coregonus nasus (Pallas, 1776)",Coregonus nasus,Coregonus nasus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus nasus,1,44,NA,1313,8615,2350934,2351064,FALSE,170
169,9783661,NA,"Coregonus nigripinnis (Milner, 1874)",Coregonus nigripinnis,Coregonus nigripinnis,SPECIES,ACCEPTED,97,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus nigripinnis,1,44,NA,1313,8615,2350934,9783661,FALSE,169
181,2351053,NA,"Coregonus pidschian (Gmelin, 1789)",Coregonus pidschian,Coregonus pidschian,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus pidschian,1,44,NA,1313,8615,2350934,2351053,FALSE,181
142,2350985,NA,"Coregonus reighardi (Koelz, 1924)",Coregonus reighardi,Coregonus reighardi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus reighardi,1,44,NA,1313,8615,2350934,2350985,FALSE,142
143,2350935,NA,"Coregonus zenithicus (Jordan & Evermann, 1909)",Coregonus zenithicus,Coregonus zenithicus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Coregonus,Coregonus zenithicus,1,44,NA,1313,8615,2350934,2350935,FALSE,143
176,2334078,NA,"Cottus aleuticus Gilbert, 1896",Cottus aleuticus,Cottus aleuticus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus aleuticus,1,44,NA,590,8621,2334066,2334078,FALSE,176
185,2334177,NA,"Cottus asper Richardson, 1836",Cottus asper,Cottus asper,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus asper,1,44,NA,590,8621,2334066,2334177,FALSE,185
165,2334131,NA,"Cottus bairdii Girard, 1850",Cottus bairdii,Cottus bairdii,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus bairdii,1,44,NA,590,8621,2334066,2334131,FALSE,165
1436,2334185,NA,"Cottus cognatus Richardson, 1836",Cottus cognatus,Cottus cognatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus cognatus,1,44,NA,590,8621,2334066,2334185,FALSE,1436
175,2334156,NA,"Cottus confusus Bailey & Bond, 1963",Cottus confusus,Cottus confusus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus confusus,1,44,NA,590,8621,2334066,2334156,FALSE,175
186,2334144,NA,"Cottus hubbsi Bailey & Dimick, 1949",Cottus hubbsi,Cottus hubbsi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus hubbsi,1,44,NA,590,8621,2334066,2334144,FALSE,186
163,2334075,NA,"Cottus rhotheus (Smith, 1882)",Cottus rhotheus,Cottus rhotheus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus rhotheus,1,44,NA,590,8621,2334066,2334075,FALSE,163
184,2334201,NA,"Cottus ricei (Nelson, 1876)",Cottus ricei,Cottus ricei,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Cottus,Cottus ricei,1,44,NA,590,8621,2334066,2334201,FALSE,184
167,2360898,NA,"Couesius plumbeus (Agassiz, 1850)",Couesius plumbeus,Couesius plumbeus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Couesius,Couesius plumbeus,1,44,NA,1153,7336,2361083,2360898,FALSE,167
91,2362030,NA,"Ctenopharyngodon idella (Valenciennes, 1844)",Ctenopharyngodon idella,Ctenopharyngodon idella,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon idella,1,44,NA,1153,7336,2362029,2362030,FALSE,91
182,2356556,NA,"Culaea inconstans (Kirtland, 1840)",Culaea inconstans,Culaea inconstans,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Gasterosteiformes,Gasterosteidae,Culaea,Culaea inconstans,1,44,NA,550,7666,2356555,2356556,FALSE,182
1413,2389234,NA,"Cymatogaster aggregata Gibbons, 1854",Cymatogaster aggregata,Cymatogaster aggregata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Perciformes,Embiotocidae,Cymatogaster,Cymatogaster aggregata,1,44,NA,587,4269,2389233,2389234,FALSE,1413
168,5207691,NA,"Cyprinella spiloptera (Cope, 1867)",Cyprinella spiloptera,Cyprinella spiloptera,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Cyprinella,Cyprinella spiloptera,1,44,NA,1153,7336,2367069,5207691,FALSE,168
1363,2413541,NA,"Dorosoma cepedianum (Lesueur, 1818)",Dorosoma cepedianum,Dorosoma cepedianum,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Clupeiformes,Clupeidae,Dorosoma,Dorosoma cepedianum,1,44,NA,538,7332,2413540,2413541,FALSE,1363
151,7707728,NA,Elodea canadensis�Michx.,Elodea canadensis,Elodea canadensis,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Elodea,Elodea canadensis,6,7707728,196,551,3721,NA,2865448,FALSE,151
164,2358939,NA,"Erimyzon sucetta (Lacepède, 1803)",Erimyzon sucetta,Erimyzon sucetta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Catostomidae,Erimyzon,Erimyzon sucetta,1,44,NA,1153,3384,2358936,2358939,FALSE,164
174,4284046,NA,"Esox americanus Gmelin, 1789",Esox americanus,Esox americanus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Esociformes,Esocidae,Esox,Esox americanus,1,44,NA,548,7662,2346628,4284046,FALSE,174
406,2346633,NA,"Esox lucius Linnaeus, 1758",Esox lucius,Esox lucius,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Esociformes,Esocidae,Esox,Esox lucius,1,44,NA,548,7662,2346628,2346633,FALSE,406
